path,disposition,note
sw_cr_creature/c_taintedprz.dds,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_cr_creature/c_taintedsh.dds,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_cr_creature/c_taintedsl.dds,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_cr_creature/c_taintedw.dds,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_cr_creature/c_toucan.tga,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_cr_creature/c_trollocb.dds,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_cr_creature/c_trollocc.dds,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_cr_creature/c_trolloclion.tga,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_cr_creature/c_trollocwolf.tga,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_cr_creature/c_trollwarb_be.tga,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_cr_creature/c_trollwarb_bi.tga,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_cr_creature/c_trollwarb_hl.tga,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_cr_creature/c_trollwarc_be.tga,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_cr_creature/c_trollwarc_hl.tga,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_cr_creature/c_vishtani.dds,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_cr_creature/c_wemic.dds,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_cr_creature/c_wemic2.dds,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_cr_creature/c_wemic5.dds,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_cr_creature/c_wereboar.tga,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_cr_creature/c_werewolf_hair4.tga,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_cr_creature/c_wrath.dds,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_cr_creature/cc_gntfirea.dds,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_cr_creature/cc_gntfireadpa.dds,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_cr_creature/cc_gntfireadpb.dds,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_cr_creature/cc_gntfireadpc.dds,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_cr_creature/cc_gntfireb.dds,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_cr_creature/cc_gntfirec.dds,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_cr_creature/cc_gntfireclra.dds,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_cr_creature/cc_gntfireclrb.dds,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_cr_creature/cc_gntfireclrc.dds,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_cr_creature/cc_gntfireknga.dds,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_cr_creature/cc_gntfirekngb.dds,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_cr_creature/cc_gntfirekngc.dds,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_cr_creature/cc_gntfiresora.dds,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_cr_creature/cc_gntfiresorb.dds,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_cr_creature/cc_gntfiresorc.dds,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_cr_creature/cc_gntfirewara.dds,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_cr_creature/cc_gntfirewarb.dds,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_cr_creature/cc_gntfirewarc.dds,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_cr_creature/cc_gntfrosta.dds,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_cr_creature/cc_gntfrostadpa.dds,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_cr_creature/cc_gntfrostadpb.dds,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
sw_cr_creature/cc_gntfrostadpc.dds,retained,"No explicit model/material dependency found; engine conventions, dynamic references, or orphaned content may explain usage."
